frame_num,shot_num,crane,cross_fade,cut,dia_off_screen,dia_on_screen,dolly,face,faces,face_other,handheld,mm_cut,motion,mult_motion,pan_tilt,rack_focus,text,tracking,zoom,film
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
7,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
13,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
14,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
15,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
17,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
18,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
19,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
20,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
21,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
22,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
23,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
24,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
25,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
26,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
28,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
29,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
30,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
31,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
32,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
33,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
34,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
35,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
36,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
37,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
38,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,no_country_clip2
